INDICATIVO;A�O;MES;DIA;NOMBRE;ALTITUD;C_X;C_Y;NOM_PROV;LONGITUD;LATITUD;HU00;HU07;HU13;HU18;HUMAX;HUMIN
B051A;2023;1;4;SÓLLER;5;987408;4420595;BALEARES;241291;394744;95;93;69;85;96;68
B051A;2023;1;5;SÓLLER;5;987408;4420595;BALEARES;241291;394744;86;83;71;86;92;57
B051A;2023;1;6;SÓLLER;5;987408;4420595;BALEARES;241291;394744;86;88;69;87;91;68
B051A;2023;1;7;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;84;73;80;88;56
B051A;2023;1;8;SÓLLER;5;987408;4420595;BALEARES;241291;394744;64;56;53;50;72;46
B051A;2023;1;9;SÓLLER;5;987408;4420595;BALEARES;241291;394744;66;80;49;48;81;44
B051A;2023;1;10;SÓLLER;5;987408;4420595;BALEARES;241291;394744;50;59;48;67;78;43
B051A;2023;1;11;SÓLLER;5;987408;4420595;BALEARES;241291;394744;77;77;74;83;87;60
B051A;2023;1;12;SÓLLER;5;987408;4420595;BALEARES;241291;394744;86;75;70;71;86;60
B051A;2023;1;13;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;86;68;80;87;62
B051A;2023;1;14;SÓLLER;5;987408;4420595;BALEARES;241291;394744;87;90;70;72;90;53
B051A;2023;1;15;SÓLLER;5;987408;4420595;BALEARES;241291;394744;59;64;62;66;90;49
B051A;2023;1;16;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;61;64;66;83;49
B051A;2023;1;17;SÓLLER;5;987408;4420595;BALEARES;241291;394744;65;61;66;73;75;45
B051A;2023;1;18;SÓLLER;5;987408;4420595;BALEARES;241291;394744;53;49;57;56;75;41
B051A;2023;1;19;SÓLLER;5;987408;4420595;BALEARES;241291;394744;60;63;58;53;70;50
B051A;2023;1;20;SÓLLER;5;987408;4420595;BALEARES;241291;394744;66;67;55;74;83;50
B051A;2023;1;21;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;52;38;35;87;31
B051A;2023;1;22;SÓLLER;5;987408;4420595;BALEARES;241291;394744;50;50;51;57;71;44
B051A;2023;1;23;SÓLLER;5;987408;4420595;BALEARES;241291;394744;66;72;59;89;92;55
B051A;2023;1;24;SÓLLER;5;987408;4420595;BALEARES;241291;394744;59;62;72;75;93;57
B051A;2023;1;25;SÓLLER;5;987408;4420595;BALEARES;241291;394744;81;82;74;64;88;63
B051A;2023;1;26;SÓLLER;5;987408;4420595;BALEARES;241291;394744;72;93;69;91;95;68
B051A;2023;1;27;SÓLLER;5;987408;4420595;BALEARES;241291;394744;93;94;82;86;95;68
B051A;2023;1;28;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;91;71;92;94;71
B087X;2022;9;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;62;66;56;68;78;54
B087X;2022;9;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;70;64;48;80;39
B087X;2022;9;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;49;70;77;77;77;35
B087X;2022;9;4;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;61;57;57;67;69;45
B087X;2022;9;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;58;53;61;76;85;47
B087X;2022;9;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;71;68;56;80;46
B087X;2022;9;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;48;54;71;71;73;43
B087X;2022;9;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;48;75;65;68;80;48
B087X;2022;9;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;57;75;64;69;80;54
B087X;2022;9;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;70;65;66;73;80;58
B087X;2022;9;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;70;65;72;81;57
B087X;2022;9;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;64;48;70;44;80;29
B087X;2022;9;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;58;52;79;59;80;30
B087X;2022;9;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;46;65;76;81;82;40
B087X;2022;9;15;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;68;65;58;77;42
B087X;2022;9;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;69;70;60;60;80;54
B087X;2022;9;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;61;64;56;60;74;53
B087X;2022;9;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;57;54;60;62;66;48
B087X;2022;9;19;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;54;55;56;46;62;43
B087X;2022;9;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;60;66;43;52;73;41
B087X;2022;9;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;62;60;60;75;54
B087X;2022;9;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;75;79;62;63;88;55
B087X;2022;9;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;62;56;64;70;48
B087X;2022;9;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;80;67;80;83;49
B087X;2022;9;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;77;68;67;90;65
B087X;2022;9;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;85;62;55;70;85;55
B087X;2022;9;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;56;57;53;69;47
B087X;2022;9;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;57;65;52;57;73;48
B087X;2022;9;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;58;51;55;87;47
B087X;2022;9;30;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;85;84;65;66;88;53
B087X;2022;10;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;63;60;52;66;71;48
B087X;2022;10;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;71;74;63;70;75;59
B087X;2022;10;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;56;68;76;84;55
B087X;2022;10;4;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;84;81;68;79;85;67
B087X;2022;10;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;83;78;63;73;85;58
B087X;2022;10;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;72;70;81;70;87;62
B087X;2022;10;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;77;78;88;85;89;63
B087X;2022;10;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;82;85;78;79;87;71
B087X;2022;10;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;80;79;74;81;81;69
B087X;2022;10;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;79;66;77;81;64
B087X;2022;10;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;76;64;68;83;57
B087X;2022;10;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;82;75;78;89;68
B087X;2022;10;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;80;69;77;82;61
B087X;2022;10;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;69;59;76;67;80;56
B087X;2022;10;15;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;60;63;43;36;66;34
B087X;2022;10;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;36;60;71;78;84;35
B087X;2022;10;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;69;77;77;84;88;55
B087X;2022;10;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;87;86;79;87;91;74
B087X;2022;10;19;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;87;81;81;88;89;68
B087X;2022;10;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;80;64;71;86;39
B087X;2022;10;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;82;75;77;70;87;53
B087X;2022;10;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;63;80;64;83;50
B087X;2022;10;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;56;25;34;61;63;19
B087X;2022;10;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;22;25;41;49;66;21
B087X;2022;10;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;39;46;48;48;66;17
B087X;2022;10;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;17;31;66;34;70;17
B087X;2022;10;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;43;48;53;55;70;36
B087X;2022;10;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;55;83;67;80;83;47
B087X;2022;10;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;47;74;71;84;85;40
B087X;2022;10;30;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;62;75;72;81;86;52
B087X;2022;10;31;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;85;82;70;80;86;67
B087X;2022;11;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;80;67;76;79;83;55
B087X;2022;11;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;70;71;72;81;86;63
B087X;2022;11;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;78;72;61;80;51
B087X;2022;11;4;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;63;52;57;75;46
B087X;2022;11;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;65;54;60;72;50
B087X;2022;11;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;65;68;67;76;53
B087X;2022;11;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;76;64;70;84;59
B087X;2022;11;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;73;72;68;80;59
B087X;2022;11;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;70;66;73;82;55
B087X;2022;11;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;70;85;77;85;92;65
B087X;2022;11;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;61;69;77;78;56
B087X;2022;11;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;76;74;67;76;86;63
B087X;2022;11;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;85;78;59;78;89;50
B087X;2022;11;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;82;76;68;72;84;58
B087X;2022;11;15;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;65;61;54;69;52
B087X;2022;11;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;73;65;61;79;57
B087X;2022;11;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;77;72;66;77;65
B087X;2022;11;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;66;58;88;89;57
B087X;2022;11;19;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;80;89;68;67;91;58
B087X;2022;11;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;64;64;61;61;73;57
B087X;2022;11;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;72;61;80;86;56
B087X;2022;11;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;56;57;44;49;71;41
B087X;2022;11;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;69;71;73;73;80;69
B087X;2022;11;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;75;56;60;76;50
B087X;2022;11;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;59;76;68;68;85;55
B087X;2022;11;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;67;67;80;80;55
B087X;2022;11;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;74;59;65;80;55
B087X;2022;11;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;70;79;73;88;59
B087X;2022;11;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;70;69;67;82;64
B087X;2022;11;30;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;81;67;60;70;82;59
B087X;2022;12;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;71;66;72;82;63
B087X;2022;12;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;85;77;76;88;72
B087X;2022;12;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;77;67;76;90;54
B087X;2022;12;4;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;70;65;73;85;63
B087X;2022;12;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;82;78;66;78;85;66
B087X;2022;12;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;85;88;87;89;67
B087X;2022;12;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;88;88;77;85;91;72
B087X;2022;12;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;91;88;64;53;92;49
B087X;2022;12;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;62;59;60;61;75;50
B087X;2022;12;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;88;71;63;89;55
B087X;2022;12;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;74;82;90;93;65
B087X;2022;12;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;91;89;63;58;91;52
B087X;2022;12;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;63;66;55;92;92;54
B087X;2022;12;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;58;80;67;60;85;52
B087X;2022;12;15;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;82;60;56;85;52
B087X;2022;12;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;63;69;83;83;62
B087X;2022;12;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;72;72;69;84;86;69
B087X;2022;12;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;86;84;74;89;89;70
B087X;2022;12;19;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;84;79;66;64;84;60
B087X;2022;12;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;64;46;64;70;74;37
B087X;2022;12;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;41;81;79;74;83;41
B087X;2022;12;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;70;55;58;86;52
B087X;2022;12;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;60;66;65;65;81;53
B087X;2022;12;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;51;63;66;71;43
B087X;2022;12;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;43;34;50;37;68;34
B087X;2022;12;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;44;51;55;58;71;40
B087X;2022;12;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;58;59;58;77;79;51
B087X;2022;12;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;75;64;61;80;56
B087X;2022;12;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;63;42;59;53;68;42
B087X;2022;12;30;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;62;61;65;55;67;39
B087X;2022;12;31;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;42;48;40;54;59;31
B087X;2023;1;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;39;36;33;53;56;30
B087X;2023;1;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;54;44;54;70;75;41
B087X;2023;1;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;80;81;85;86;68
B087X;2023;1;4;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;84;85;66;77;86;64
B087X;2023;1;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;70;62;67;86;86;59
B087X;2023;1;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;74;70;80;82;67
B087X;2023;1;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;75;75;68;66;81;48
B087X;2023;1;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;56;55;53;49;67;47
B087X;2023;1;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;59;82;57;51;83;44
B087X;2023;1;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;61;57;58;66;74;52
B087X;2023;1;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;56;67;73;70;83;49
B087X;2023;1;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;75;68;65;77;52
B087X;2023;1;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;79;73;63;80;58
B087X;2023;1;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;76;68;51;77;32
B087X;2023;1;15;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;44;60;71;69;84;37
B087X;2023;1;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;61;65;63;67;67;53
B087X;2023;1;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;63;60;65;63;71;49
B087X;2023;1;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;51;49;52;52;75;47
B087X;2023;1;19;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;58;68;58;56;70;50
B087X;2023;1;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;71;61;70;77;48
B087X;2023;1;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;52;55;37;44;75;32
B087X;2023;1;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;75;55;50;61;80;47
B087X;2023;1;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;80;69;58;81;88;54
B087X;2023;1;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;63;75;75;86;61
B087X;2023;1;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;84;84;78;72;86;65
B087X;2023;1;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;76;76;67;81;84;66
B087X;2023;1;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;83;85;74;82;89;68
B087X;2023;1;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;88;84;78;87;89;71
B103B;2022;9;1;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;69;75;53;74;83;52
B103B;2022;9;2;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;83;75;55;62;84;52
B103B;2022;9;3;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;76;80;57;72;89;50
B103B;2022;9;4;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;76;74;34;56;95;29
B103B;2022;9;5;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;64;58;58;72;92;48
B103B;2022;9;6;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;96;59;69;97;58
B103B;2022;9;7;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;87;46;69;94;42
B103B;2022;9;8;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;97;54;59;NA;NA
B103B;2022;9;9;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;72;96;57;64;96;54
B103B;2022;9;10;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;70;57;71;85;49
B103B;2022;9;11;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;81;89;54;69;94;49
B103B;2022;9;12;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;61;48;31;48;61;28
B103B;2022;9;13;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;51;54;67;52;72;38
B103B;2022;9;14;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;55;49;77;78;80;35
B103B;2022;9;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;76;94;52;52;94;44
B103B;2022;9;16;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;90;97;49;64;97;29
B103B;2022;9;17;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;69;56;59;94;48
B103B;2022;9;18;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;59;52;51;57;80;41
B103B;2022;9;19;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;51;46;49;80;36
B103B;2022;9;20;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;71;90;49;56;91;37
B103B;2022;9;21;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;78;61;48;63;79;46
B103B;2022;9;22;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;71;99;57;60;100;53
B103B;2022;9;23;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;75;89;50;62;90;45
B103B;2022;9;24;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;65;73;60;71;75;53
B103B;2022;9;25;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;71;88;63;67;99;57
B103B;2022;9;26;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;99;92;48;73;100;48
B103B;2022;9;27;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;88;52;47;44;NA;NA
B103B;2022;9;28;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;53;59;45;58;83;45
B103B;2022;9;29;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;83;56;44;62;91;43
B103B;2022;9;30;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;93;58;64;97;50
B103B;2022;10;1;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;70;89;46;65;92;44
B103B;2022;10;2;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;92;100;57;71;100;52
B103B;2022;10;3;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;89;95;52;72;96;45
B103B;2022;10;4;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;89;92;66;77;95;58
B103B;2022;10;5;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;100;62;75;100;55
B103B;2022;10;6;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;95;79;71;98;63
B103B;2022;10;7;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;80;62;71;91;51
B103B;2022;10;8;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;96;67;72;97;59
B103B;2022;10;9;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;80;62;75;87;55
B103B;2022;10;10;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;95;53;69;95;51
B103B;2022;10;11;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;77;88;57;88;92;52
B103B;2022;10;12;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;82;69;65;73;88;61
B103B;2022;10;13;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;81;79;61;79;98;55
B103B;2022;10;14;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;98;100;69;84;100;69
B103B;2022;10;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;98;100;56;65;100;49
B103B;2022;10;16;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;72;83;62;81;86;42
B103B;2022;10;17;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;74;89;73;85;93;67
B103B;2022;10;18;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;93;100;76;90;100;64
B103B;2022;10;19;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;100;96;65;76;100;61
B103B;2022;10;20;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;63;82;54;68;82;42
B103B;2022;10;21;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;74;96;76;85;98;70
B103B;2022;10;22;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;94;68;62;100;40
B103B;2022;10;23;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;61;47;50;77;84;38
B103B;2022;10;24;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;70;55;46;75;76;36
B103B;2022;10;25;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;60;66;24;62;78;19
B103B;2022;10;26;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;26;28;19;68;72;16
B103B;2022;10;27;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;41;55;58;86;95;30
B103B;2022;10;28;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;100;66;84;NA;NA
B103B;2022;10;29;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;74;88;67;86;97;50
B103B;2022;10;30;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;97;99;63;80;100;58
B103B;2022;10;31;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;97;64;78;98;60
B103B;2022;11;1;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;82;92;70;70;94;60
B103B;2022;11;2;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;90;58;77;96;54
B103B;2022;11;3;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;99;74;58;100;53
B103B;2022;11;4;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;66;55;38;46;73;34
B103B;2022;11;5;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;56;62;45;67;86;42
B103B;2022;11;6;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;96;65;75;98;58
B103B;2022;11;7;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;98;100;60;75;NA;NA
B103B;2022;11;8;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;91;68;80;92;64
B103B;2022;11;9;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;87;100;61;79;100;60
B103B;2022;11;10;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;78;87;100;81;100;64
B103B;2022;11;11;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;74;62;61;73;75;56
B103B;2022;11;12;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;74;75;61;82;96;54
B103B;2022;11;13;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;92;100;42;64;100;22
B103B;2022;11;14;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;90;100;74;83;100;70
B103B;2022;11;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;87;70;60;69;92;58
